source,title,company,location,contract_type,sector,experience,education,salary,description,skills_raw,url,posted_date,scraped_at
emploi_ma,"Technicien SAV - Rabat, Essaouira",DEKRA SERVICES,Marrakech-Safi & Rabat-Salé-Kénitra,CDI,Secteur d´activité,Expérience entre 2 ans et 5 ans,Bac+2 & Bac+3,N/A,"Notre client, grande structure, leader dans le domaine de services interbancaires, recrute dans le cadre de son développement, des Techniciens SAV Rabat et Marrakech Missions principales : Installation, maintenance et dépannage des terminaux de paiement électronique (TPE) Diagnostic et résolution des pannes afin d’assurer une disponibilité optimale des équipements Coordination avec les commerçants, suivi des stocks de TPE et contribution à la satisfaction client Gestion du planning d’interventions et rédaction des rapports d’activité",Électronique - Électronique Informatique - Maintenance - Production - Qualité,https://www.emploi.ma/offre-emploi-maroc/technicien-sav-rabat-essaouira-9339624,2026-04-23,2026-04-24T01:00:26.429215
emploi_ma,Ingénieur Génie Civil - Casablanca,PROFILS RECRUTEMENT,Casablanca-Mohammedia,CDI,Secteur d´activité,"Etudiant, jeune diplômé et plus",Bac+5 et plus,N/A,"Nous recrutons pour notre client, une société spécialisée dans les travaux de construction un Ingénieur Génie Civil. Ce poste implique la conception, la planification et la supervision de projets de construction, ainsi que la gestion de diverses phases de travaux dans le secteur du BTP. Missions : Analyser les plans et les spécifications techniques pour élaborer des solutions adaptées aux projets de construction. Coordonner les activités sur le chantier et assurer le suivi de l'avancement des travaux. Gérer les relations avec les fournisseurs, sous-traitants et autres intervenants du projet. Contrôler la qualité des travaux réalisés et veiller au respect des délais et du budget. Participer à la rédaction des rapports techniques et des documents administratifs liés aux projets.",BTP - Construction - Expertise Technique,https://www.emploi.ma/offre-emploi-maroc/ingenieur-genie-civil-casablanca-9339528,2026-04-23,2026-04-24T01:00:38.469183
emploi_ma,Technicien D’Études Débutant – Dessin de Bâtiments (H/F) - Rabat,INNOV ENGINEERING CONSULTING,Rabat-Salé-Kénitra,CDI,Secteur d´activité,"Etudiant, jeune diplômé & Débutant < 2 ans",Bac+2 & Bac+3,N/A,"Dans le cadre du développement de nos activités,  Notre Bureau D’Études recrute un Technicien d’Études débutant spécialisé en dessin de bâtiments. Encadré(e) par un ingénieur ou un projeteur senior, vous participerez à l’élaboration des plans et documents techniques relatifs à des projets de construction (bâtiments résidentiels, tertiaires ou industriels). Missions principales : Élaborer les plans d’architecture et/ou d’exécution (coffrage, ferraillage, détails techniques) Réaliser les modifications et mises à jour des plans selon les instructions Participer à la préparation des dossiers techniques Respecter les normes en vigueur et les procédures internes Assurer le classement et l’archivage des documents techniques",Architecture - AUTOCAD - Coffrage - Dessin de Bâtiment - Ferraillage - REVIT,https://www.emploi.ma/offre-emploi-maroc/technicien-etudes-debutant-dessin-batiments-hf-rabat-9240905,2026-04-23,2026-04-24T01:00:53.073289
emploi_ma,Ingénieur Génie Civil Chef de Projet - Agadir,DEKRA SERVICES,Agadir,CDI,Secteur d´activité,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,Bac+5 et plus,N/A,"Nous recrutons pour le compte d’une société opérant dans le secteur de la promotion immobilière à Agadir, un Ingénieur TCE Chef de Projet. Vous serez en charge de la gestion, la coordination et le pilotage des projets de construction, le chiffrage et la gestion administrative des projets, la gestion des équipes dans les chantiers, la proposition de solutions techniques correctives en lien avec le référent technique.",Chiffrage - Construction - Promotion Immobilière,https://www.emploi.ma/offre-emploi-maroc/ingenieur-genie-civil-chef-projet-agadir-9339349,2026-04-23,2026-04-24T01:01:12.422953
emploi_ma,Animateur Terrain - Casablanca,CRIT,Casablanca-Mohammedia,Intérim,Secteur d´activité,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,Bac+2 & Bac+3,4 000 - 5 000 DH,Nous sommes à la recherche d'un Animateur Terrain. Missions : Contribuer à l’atteinte des objectifs opérationnels de l’Entité Cession. Assurer la réalisation des plans de relance dans les délais. Effectuer des relances en porte-à-porte. Développer une relation commerciale de qualité avec les clients. Assurer un reporting périodique. Organiser des animations sur site pour informer et communiquer avec les personnes éligibles.,Animation Commerciale - Vente,https://www.emploi.ma/offre-emploi-maroc/animateur-terrain-casablanca-9339299,2026-04-23,2026-04-24T01:01:27.898240
emploi_ma,"Coiffeuse Technicienne - Nouakchotte, Mauritanie",FASQ HOTEL,Agadir - Béni Mellal-Khénifra - Casablanca-Mohammedia - Dakhla -...,CDD,Secteur d´activité,Expérience entre 2 ans et 5 ans et plus,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 - Bac+5 et plus",N/A,"Nous sommes à la recherche d'une Coiffeuse Technicienne. Missions : Offrir des services de coiffure de haute qualité à notre clientèle. Maintenir un environnement propre et professionnel Accueillir les clients avec courtoisie et professionnalisme. Faire des poses de perruques (tissage, lace frontal, lace wig, etc.) Confectionner des perruques sur mesure Réaliser une pédicure et une manucure de qualité professionnelle Accueillir la clientèle avec professionnalisme Être organisée, dynamique et ponctuelle",Tourisme,https://www.emploi.ma/offre-emploi-maroc/coiffeuse-technicienne-nouakchotte-mauritanie-9203961,2026-04-23,2026-04-24T01:01:38.441628
emploi_ma,"Esthéticienne Professionnelle - Nouakchotte, Mauritanie",FASQ HOTEL,Agadir - Béni Mellal-Khénifra - Casablanca-Mohammedia - Dakhla -...,CDD,Secteur d´activité,"Etudiant, jeune diplômé et plus","Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 - Bac+5 et plus",N/A,Nous sommes à la recherche d'une Esthéticienne Professionnelle. Missions : Accueil et conseil client L’entretien du visage : Nettoyage et traitement Traitement corps par typologie & pathologie Les différents types de Massages Épilation corps et visage Manucure et pédicure,Accueil,https://www.emploi.ma/offre-emploi-maroc/estheticienne-professionnelle-nouakchotte-mauritanie-9203978,2026-04-23,2026-04-24T01:01:47.608811
emploi_ma,"Hammamiste - Nouakchotte, Mauritanie",FASQ HOTEL,Agadir - Béni Mellal-Khénifra - Casablanca-Mohammedia - Dakhla -...,CDD,Secteur d´activité,"Etudiant, jeune diplômé et plus","Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 - Bac+5 et plus",N/A,"Nous sommes à la recherche d'une Hammamiste. Missions : Préparer et entretenir les espaces du hammam en veillant à leur propreté et à leur bon fonctionnement. Accueillir et orienter les clients dans le respect des standards de qualité. Assurer les soins traditionnels du hammam, notamment le gommage et l’application de produits spécifiques. Conseiller les clients sur les bienfaits des soins et les produits à utiliser. Respecter les protocoles d’hygiène et de sécurité propres à l’établissement.",Accueil,https://www.emploi.ma/offre-emploi-maroc/hammamiste-nouakchotte-mauritanie-9203986,2026-04-23,2026-04-24T01:01:57.617955
emploi_ma,Responsable des Ressources Humaines (H/F) - Casablanca,N/A,Casablanca-Mohammedia,CDI,Secteur d´activité,Expérience entre 2 ans et 5 ans,Bac+3,N/A,"Nous sommes à la recherche d'un Responsable des Ressources Humaines (H/F). Rattaché à la Direction, votre mission principale consiste à assurer l’organisation et la gestion administrative du personnel. Dans ce cadre, vous aurez à : Piloter l'administration du personnel (contrats, gestion du temps, obligations sociales et légales) et la gestion de la paie. Assurer de la conformité de la politique et des procédures de la Société avec les dispositions légales. Définir une politique de ressources humaines en lien avec les exigences fonctionnelles de la société : analyse des besoins, lancement des actions de recrutement, suivi de l'intégration des collaborateurs, etc., Recueillir les besoins en termes de formation auprès des opérationnels, définir et mettre en œuvre la politique de formation. Assurer les relations avec les différents organismes sociaux et fiscaux, Contribuer au maintien d’un bon climat social.",Administration du Personnel - Formation - Gestion Administrative - Gestion de la Paie - Recrutement,https://www.emploi.ma/offre-emploi-maroc/responsable-ressources-humaines-hf-casablanca-9339228,2026-04-23,2026-04-24T01:02:08.301345
emploi_ma,Comptable (H/F) - Casablanca,N/A,Casablanca-Mohammedia,CDI,Secteur d´activité,Débutant < 2 ans et plus,Bac+2 & Bac+3,N/A,"Une entreprise leader dans son secteur renforce son équipe et recrute un Comptable basé à Casablanca . Rattaché(e) au Chef Comptable , vous participerez activement à la gestion quotidienne et à la fiabilité des opérations comptables. Vos principales missions : Enregistrer et suivre les opérations comptables courantes ; Réaliser les analyses de comptes et assurer leur justification ; Participer aux travaux de clôture et à la préparation des bilans ; Contribuer à l’amélioration continue des processus comptables .",Analyse Comptable - Audit - Audit Comptable - Banque - Bilan Comptable - Comptabilité - Facturation - Finance - Fiscalité - Gestion,https://www.emploi.ma/offre-emploi-maroc/comptable-hf-casablanca-9339224,2026-04-23,2026-04-24T01:02:18.485199
emploi_ma,Délégué Régional - Oujda,N/A,Oujda,CDI,Secteur d´activité,Expérience entre 2 ans et 5 ans,"Bac+3, Bac+4 & Bac+5 et plus",N/A,"Nous sommes à la recherche d'un Délégué Régional à Oujda. Rattachés à la Direction, vos principales missions sont les suivantes : Animer le réseau des stations services de votre région; Assurer le développement du réseau à travers la création de nouvelles stations de service; Développer le volume des ventes des carburants et des lubrifiants; Améliorer en permanence la satisfaction des clients; Prospecter et apporter de nouveaux clients pour chaque segment de marché B TO B; Assurer une veille permanente de la concurrence; Produire et analyser les tableaux de bord de suivi des performances de votre activité commerciale.",Communication - Communication Marketing - Gestion - Management - Marketing,https://www.emploi.ma/offre-emploi-maroc/delegue-regional-oujda-9339221,2026-04-23,2026-04-24T01:02:27.594688
emploi_ma,Gérant de Station-Service - Tanger,N/A,Tanger-Tétouan-Al Hoceïma,CDI,"Diplôme Bac +3 minimum, idéalement Bac +4, spécialité gestion, avec une expérience probante, de préférence dans le secteur pétrolier ou la grande distribution.",Débutant < 2 ans & Expérience entre 2 ans et 5 ans,Bac+3,N/A,"Nous sommes à la recherche d'un Gérant de Station-Service. Rattaché(e) à la Direction Réseau Direct, vous êtes l'interlocuteur principal du client, Vos principales missions seront : Gestion et fiabilisation des stocks carburants et lubrifiants; Établissement des rapports journaliers et décadaires d’activités; Suivi et recouvrement des crédits clients; Être le garant de la qualité de service; Être le garant de la sécurité des équipes et des clients; Management et animation des équipes; Prospection des clients.",Comptabilité - Finance - Gestion - Prospection - Recouvrement - Stocks,https://www.emploi.ma/offre-emploi-maroc/gerant-station-service-tanger-9339214,2026-04-23,2026-04-24T01:02:43.399346
emploi_ma,Femme de Chambre - Marrakech,GROUPE MCE,Marrakech-Safi,Intérim,Secteur d´activité,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,Bac+2,N/A,"Nous recherchons un Femme de Chambre pour le compte de notre client . Ce poste consiste à assurer la propreté et l'entretien des chambres et des espaces communs, tout en offrant un service de qualité aux clients dans un environnement professionnel dynamique. Missions : Nettoyer et désinfecter les chambres selon les standards de l'hôtel. Changer la literie, les draps et les serviettes. Vérifier l'état du mobilier et signaler toute anomalie. Réapprovisionner les fournitures dans les chambres. Assurer la propreté des espaces communs et des zones de service.",Hôtellerie - Restauration - Tourisme,https://www.emploi.ma/offre-emploi-maroc/femme-chambre-marrakech-9339117,2026-04-23,2026-04-24T01:02:56.560897
emploi_ma,Agent Administratif Logistique - Bouskoura,BRICOMA,Casablanca-Mohammedia,CDI & CDD,Secteur d´activité,Débutant < 2 ans,"Bac, Bac+1 & Bac+2",N/A,"Dans le cadre du lancement de notre centrale d’achat à Bouskoura, nous recrutons des Agents Administratifs Logistique . Vous serez le garant de la fiabilité administrative des opérations de réception, préparation ou expédition selon son affectation. Vous assurez l’enregistrement, le contrôle et la mise à jour des données logistiques dans les systèmes d’information. Missions principales : Assurer la saisie des flux logistiques (réceptions, préparations, expéditions) dans le système d’information (WMS) Effectuer le rapprochement entre les données saisies et les documents de référence (bons de commande, bons de livraison, documents de transport) Vérifier les informations (quantités, références, dates), détecter les écarts dans les données et corriger les anomalies auprès des personnes concernés. Organiser et classer les documents administratifs de façon claire et accessible. Préparer des reportings fiables transmis à temps aux responsables.",Expédition - Flux Logistiques - Gestion des Commandes - Transport,https://www.emploi.ma/offre-emploi-maroc/agent-administratif-logistique-bouskoura-9339182,2026-04-23,2026-04-24T01:03:22.486488
emploi_ma,Professeur Permanent en Design Graphique - Rabat,EDVANTIS HIGHER EDUCATION GROUP,Rabat-Salé-Kénitra,CDI,Secteur d´activité,Expérience entre 2 ans et 5 ans et plus,Bac+5 et plus,N/A,"Dans le cadre de son développement, le groupe Edvantis recrute pour son campus à Rabat des Professeurs Permanents en Design Graphique . Missions : Enseignement (cours et des Travaux Dirigés) et autres activités pédagogiques Encadrement pédagogique et suivi de projets étudiants Recherche scientifique dans le domaine de spécialisation.",Design,https://www.emploi.ma/offre-emploi-maroc/professeur-permanent-design-graphique-rabat-9339114,2026-04-23,2026-04-24T01:03:34.244020
emploi_ma,Valet de Chambre - Marrakech,GROUPE MCE,Marrakech-Safi,Intérim,Secteur d´activité,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,Bac+2,N/A,"Nous recherchons un Valet de chambre pour rejoindre notre établissement. Ce poste implique la gestion et le nettoyage des chambres pour assurer un séjour agréable aux clients, tout en maintenant un environnement propre et accueillant. Missions : Assurer la propreté et l'entretien des chambres selon les standards de l'hôtel. Réapprovisionner les fournitures et les équipements dans les chambres. Respecter les consignes d'hygiène et de sécurité en vigueur. Collaborer avec l'équipe pour garantir un service de qualité. Gérer les demandes spécifiques des clients avec professionnalisme.",Hôtellerie - Restauration - Tourisme,https://www.emploi.ma/offre-emploi-maroc/valet-chambre-marrakech-9339113,2026-04-23,2026-04-24T01:04:30.484656
emploi_ma,Projeteur Dessinateur Postes Électriques THT/HT/MT - Oujda,ELITE INTERIM MAROC,Oujda,Intérim,Secteur d´activité,Expérience entre 2 ans et 5 ans et plus,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",N/A,"Nous sommes à la recherche d'un Projeteur Dessinateur Postes Électriques THT/HT/MT. Vos missions : Réaliser les plans d’implantation et d’exécution des postes électriques Concevoir les schémas unifilaires et multifilaires Assurer la conformité des plans aux normes marocaines (NM, ONEE) et internationales (IEC) Participer aux revues techniques avec l’équipe d’ingénieurs",AUTOCAD - Électrotechnique - SEE ELECTRICAL - Transport,https://www.emploi.ma/offre-emploi-maroc/projeteur-dessinateur-postes-electriques-ththtmt-oujda-9310738,2026-04-23,2026-04-24T01:04:46.061529
