source,title,company,location,contract_type,sector,experience,education,salary,description,skills_raw,url,posted_date,scraped_at
emploi_ma,Professeur Permanent en Communication des Organisations  - Casablanca,EDVANTIS HIGHER EDUCATION GROUP,Casablanca-Mohammedia,CDI,Secteur d´activité,Expérience entre 2 ans et 5 ans et plus,Bac+5 et plus,N/A,"Dans le cadre de son développement, le groupe Edvantis recrute pour son campus à Casablanca des Professeurs Permanents en Communication des organisations . Missions : Enseignement (cours et des Travaux Dirigés) et autres activités pédagogiques Encadrement pédagogique et suivi de projets étudiants Recherche scientifique dans le domaine de spécialisation.",Communication - Communication Marketing - Marketing,https://www.emploi.ma/offre-emploi-maroc/professeur-permanent-communication-organisations-casablanca-9338226,2026-04-22,2026-04-22T23:27:35.283826
emploi_ma,Chargée de Marketing Digital - Casablanca,CALLIOPE,Casablanca-Mohammedia,CDI,Secteur d´activité,Débutant < 2 ans et plus,"Bac+3, Bac+4 & Bac+5 et plus",N/A,"Dans le cadre de notre développement et afin de renforcer notre équipe marketing, nous recherchons un(e) Chargée de marketing digital . Vous aurez pour mission de contribuer à l’animation de nos différentes communautés sur les réseaux sociaux et à la création du contenu engageant. Missions : Élaborer un planning éditorial pour les réseaux sociaux. Aider à animer nos comptes sociaux (Facebook, Instagram, LinkedIn.) en publiant du contenu varié et engageant. Participer à la création de visuels, vidéos, articles. Répondre aux commentaires, messages et questions des utilisateurs de manière réactive et professionnelle.",Communication - Communication Marketing - Digital Communication - Digital Marketing - Marketing - Marketing Digital,https://www.emploi.ma/offre-emploi-maroc/chargee-marketing-digital-casablanca-9338198,2026-04-22,2026-04-22T23:27:50.749972
emploi_ma,Approvisionneur - Casablanca,SELHA MAROC,Casablanca-Mohammedia,CDI,Secteur d´activité,Débutant < 2 ans,Bac+4 & Bac+5 et plus,N/A,"Nous recherchons un(e) Approvisionneur afin de renforcer notre équipe Achats. Vous rejoindrez la Direction Achats et vous êtes en charge d’assurer la disponibilité des matières premières, composants ou produits finis nécessaires à la production, tout en optimisant les coûts, les délais et les stocks: Participer aux réunions de lancement des affaires en lien avec la Direction commerciale et les acteurs de la Direction achat Identifier les articles ""critiques"" par rapport au devis réalisé Gérer la passation des commandes des articles à long délai sous 5 jours tout en s'assurant de la création des codes articles et de la mise à disposition des conditions d'achats et logistiques par le service achats Prioriser les commandes des articles en fonction de la date de passation de commande et des délais de livraison S'assurer de la complétude de l'OF/OP à la date prévue Réaliser pour les produits récurrents une AMDEC achats afin d'identifier les risques d'approvisionnement de la BOM Traiter administrativement les commandes d’achats (envoi, traitement A/R, classement…) selon les spécificités clients et les normes qualités S'assurer que les commandes traitées hebdomadairement en ""automatique"" respectent les conditions de cadencement, de rotation des stocks",Achats - AMDEC - Livraison - Maintenance - Production - Qualité - Supply - Supply Chain,https://www.emploi.ma/offre-emploi-maroc/approvisionneur-casablanca-9337814,2026-04-22,2026-04-22T23:28:04.123897
emploi_ma,Professeur Permanent en Français - Casablanca,EDVANTIS HIGHER EDUCATION GROUP,Casablanca-Mohammedia,CDI,Secteur d´activité,Expérience entre 2 ans et 5 ans et plus,Bac+5 et plus,N/A,"Dans le cadre de son développement, le groupe Edvantis recrute pour son campus à Casablanca des Professeurs Permanents en Français . Missions : Enseignement (cours et des Travaux Dirigés) et autres activités pédagogiques Encadrement pédagogique et suivi de projets étudiants Recherche scientifique dans le domaine de spécialisation.",N/A,https://www.emploi.ma/offre-emploi-maroc/professeur-permanent-francais-casablanca-9338117,2026-04-22,2026-04-22T23:28:15.663843
emploi_ma,Stagiaire Marketing Digital - Casablanca,IZIRY,Casablanca-Mohammedia,Stage,Secteur d´activité,"Etudiant, jeune diplômé et plus","Bac+2, Bac+3, Bac+4 & Bac+5 et plus",N/A,"Nous recherchons un profil dynamique, actuellement en formation supérieure (Bac+3 à Bac+5) dans les domaines du Marketing, de la Communication ou du Commerce. Le candidat doit démontrer une réelle passion pour le monde digital et une curiosité pour les enjeux de l'agroalimentaire moderne. Une excellente maîtrise rédactionnelle en français est indispensable, et la connaissance de l'arabe dialectal ou classique sera considérée comme un atout majeur pour adapter les messages aux réalités du terrain. La capacité à travailler en équipe dans un environnement ""startup"" exigeant, ainsi qu'une grande autonomie dans l'exécution des tâches, sont des qualités essentielles pour réussir ce stage.",Communication - Emailing - Marketing - Marketing Digital - Newsletters - Référencement SEO - SEA - SEO - Vente,https://www.emploi.ma/offre-emploi-maroc/stagiaire-marketing-digital-casablanca-9337790,2026-04-22,2026-04-22T23:28:25.806337
emploi_ma,Agent Contrôle et Logistique Expérimenté - Casablanca,GENERAL PRIVATE INTERIM,Casablanca-Mohammedia,CDI,Secteur d´activité,Expérience entre 2 ans et 5 ans et plus,"Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",N/A,"Nous sommes à la recherche d'un Agent Contrôle et Logistique Expérimenté. Missions : Assurer le contrôle et l'audit des opérations logistiques sur le terrain Coordonner avec les agences régionales et assurer le suivi des performances Identifier, analyser et régler les problématiques opérationnelles rencontrées Veiller à l'application rigoureuse des procédures internes Effectuer des déplacements nationaux réguliers (mobilité Maroc entier)",Audit - Opérations Logistiques - Transport,https://www.emploi.ma/offre-emploi-maroc/agent-controle-logistique-experimente-casablanca-9337796,2026-04-22,2026-04-22T23:28:36.065719
emploi_ma,Conseiller Commercial Véhicules d’Occasion (VO) - Marrakech,CRIT,Marrakech-Safi,CDI,Secteur d´activité,Expérience entre 2 ans et 5 ans et plus,Bac+2 & Bac+3,4 000 - 5 000 DH,"Nous sommes à la recherche d'un Conseiller Commercial Véhicules d’Occasion (VO). Missions : Promouvoir et vendre des véhicules d’occasion ainsi que les services associés auprès d’une clientèle de professionnels Développer et gérer un portefeuille clients sur une zone géographique définie Assurer la prospection commerciale (terrain et téléphonique) Identifier les besoins clients et proposer des solutions adaptées (véhicules, financement, services) Négocier et conclure les ventes dans le respect des objectifs fixés",Animation Commerciale - Gestion du Parc Automobile - Négociation - Prospection - Prospection Commerciale - Vente,https://www.emploi.ma/offre-emploi-maroc/conseiller-commercial-vehicules-occasion-vo-marrakech-9337688,2026-04-22,2026-04-22T23:28:47.138463
emploi_ma,Technicien en Froid et Climatisation  - Casablanca,TECTRA CASA BOURGOGNE – RECRUTEMENT,Casablanca-Mohammedia,Intérim,Secteur d´activité,Débutant < 2 ans et plus,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",< 4 000 DH,"Nous recherchons un Technicien en Froid et Climatisation en intérim pour rejoindre notre équipe. Ce poste implique l'installation, la mise en service et la maintenance préventive et curative des équipements frigorifiques et de conditionnement d'air, tels que les splits, VRV et chambres froides. Le candidat doit être capable de travailler dans un environnement dynamique et exigeant. Missions : Installer et configurer des systèmes de climatisation et de réfrigération selon les normes en vigueur. Assurer la mise en service des équipements pour garantir leur bon fonctionnement. Effectuer la maintenance préventive pour prévenir les pannes et prolonger la durée de vie des appareils. Intervenir rapidement en cas de panne pour effectuer la maintenance curative. Diagnostiquer les dysfonctionnements et proposer des solutions techniques adaptées.",Maintenance - Maintenance Curative - Maintenance Préventive - Production - Qualité,https://www.emploi.ma/offre-emploi-maroc/technicien-froid-climatisation-casablanca-9337673,2026-04-22,2026-04-22T23:28:58.065641
emploi_ma,Chauffeur Président - Casablanca Hay Hassani,SAINT GOBAIN MAROC,Casablanca-Mohammedia,Intérim,Secteur d´activité,Expérience entre 2 ans et 5 ans et plus,"Qualification avant bac, Bac, Bac+1, Bac+2 & Bac+3",N/A,"Description du poste : Nous recherchons un Chauffeur Président expérimenté pour assurer les déplacements du président de l’entreprise. Le candidat devra garantir ponctualité, discrétion et sécurité dans l’exécution de ses missions et et résider à proximité des quartiers suivants : Ouelfa, Hay Hassani ou Anfa. Missions principales : Assurer le transport du président selon le planning défini. Veiller à la propreté, l’entretien et le bon fonctionnement du véhicule. Garantir la sécurité et le confort du président lors de tous les déplacements. Gérer les itinéraires et anticiper le trafic ou les imprévus. Respecter la confidentialité des informations et des activités de l’entreprise.",Entretien - Sécurité - Sécurité Routière - Transport,https://www.emploi.ma/offre-emploi-maroc/chauffeur-president-casablanca-hay-hassani-9236660,2026-04-22,2026-04-22T23:29:07.907314
emploi_ma,Carrossier Peintre - Casablanca,TECTRA CASA BOURGOGNE – RECRUTEMENT,Casablanca-Mohammedia,Intérim,Secteur d´activité,Débutant < 2 ans et plus,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",< 4 000 DH,"Nous recherchons un Carrossier peintre pour rejoindre notre équipe. Ce poste implique la réparation et la peinture de véhicules en utilisant des techniques professionnelles, notamment le travail au pistolet, et nécessite de travailler dans un environnement dynamique et exigeant. Missions : Préparer les surfaces des véhicules à réparer en effectuant le ponçage et le nettoyage appropriés. Appliquer la peinture sur les véhicules en utilisant un pistolet pour assurer une finition de haute qualité. Réparer les carrosseries endommagées en utilisant des techniques de soudure et de remise en état. Contrôler la qualité de la peinture et des réparations effectuées pour respecter les standards de l'entreprise. Respecter les délais et les consignes de sécurité lors de chaque intervention.",Transport,https://www.emploi.ma/offre-emploi-maroc/carrossier-peintre-casablanca-9337577,2026-04-22,2026-04-22T23:29:19.144817
emploi_ma,Technicien en Menuiserie Bois  - Casablanca,TECTRA CASA BOURGOGNE – RECRUTEMENT,Casablanca-Mohammedia,CDD & Intérim,Secteur d´activité,Expérience entre 2 ans et 5 ans et plus,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",4 000 - 5 000 DH,"Nous recherchons un Technicien en menuiserie bois pour rejoindre notre équipe spécialisée dans la pose et le montage de cuisines encastrables en bois et aluminium. Ce poste implique la réalisation d'installations de cuisines sur mesure, le montage précis des éléments en bois et aluminium, ainsi que le respect des normes de qualité et de sécurité. Le candidat devra travailler dans un environnement dynamique, en assurant la satisfaction des clients et la conformité des travaux réalisés. Missions : Installer et monter des cuisines encastrables en bois et aluminium selon les plans et spécifications techniques. Vérifier la conformité des installations et effectuer les ajustements nécessaires pour assurer un rendu parfait. Utiliser des outils et équipements spécialisés pour la pose et le montage des éléments de cuisine. Assurer la qualité du travail en respectant les normes de sécurité et de finition. Collaborer avec l'équipe pour assurer la coordination et la bonne exécution des projets.",Aménagement - Aménagement Intérieur - BTP - Construction - Menuiserie - Menuiserie Bois,https://www.emploi.ma/offre-emploi-maroc/technicien-menuiserie-bois-casablanca-9336984,2026-04-22,2026-04-22T23:29:29.257121
emploi_ma,"Responsable E marketing , Animation d´une Equipe d´Assistant - Tameslohte",TRIBAL ART MOROCCO,Marrakech-Safi,CDI,Secteur d´activité,Expérience entre 2 ans et 5 ans et plus,"Bac+3, Bac+4 & Bac+5 et plus",Rémunération attractive selon profil + perspectives d’évolution,"Nous sommes à la recherche d'un Responsable E marketing , Animation d'une Équipe d'Assistant. Vos missions Dans un contexte de développement d’un e-commerce positionné sur des produits d’ameublement et de décoration à forte valeur, vous aurez un rôle stratégique et opérationnel de nos 4 sites internet et préparer le lancement d'un 5ème Définir et piloter la stratégie e-marketing globale (acquisition, conversion, fidélisation) Gérer et optimiser les campagnes publicitaires (notamment Google Ads) avec un objectif de rentabilité (ROI) Superviser le référencement naturel (SEO) et améliorer la visibilité organique du site Initier et structurer une stratégie d’indexation et de visibilité (type IA / moteurs intelligents / nouveaux modes de recherche ) Analyser les performances (trafic, conversion, panier moyen) et proposer des axes d’amélioration Piloter l’évolution du site e-commerce (UX, parcours client, contenus) Manager et animer une équipe existante de 3 personnes , dont un webmaster Coordonner les actions avec les prestataires externes si nécessaire Ce que nous offrons Poste clé avec forte autonomie et impact direct sur la croissance Environnement entrepreneurial et produits à forte valeur ajoutée Équipe déjà en place à structurer et faire monter en puissance Rémunération attractive selon profil + perspectives d’évolution",Communication - E-Marketing - Marketing - Marketing Digital - Référencement Naturel - SEO - UX,https://www.emploi.ma/offre-emploi-maroc/responsable-e-marketing-animation-equipe-assistant-tameslohte-9336627,2026-04-22,2026-04-22T23:29:39.282471
emploi_ma,Chargée D´Accueil Anglophone - Casablanca,BOTTU,Casablanca-Mohammedia,CDI,Secteur d´activité,Expérience entre 2 ans et 5 ans,"Bac+2, Bac+3 & Bac+4",N/A,"Bottu cherche à recruter une Chargée d'Accueil Anglophone . Missions : Assurer une gestion efficace du standard téléphonique et de l’accueil des visiteurs contribuant ainsi à l’efficacité et à une bonne image de l’entreprise. Être un support administratif auprès de la Direction RH Principales Attributions  : Assurer une gestion optimale du standard téléphonique, en garantissant une prise en charge rapide, courtoise et efficace des appels entrants et sortants ; Garantir une gestion efficace de l’accueil des visiteurs de l’entreprise en facilitant leur orientation vers les services ou personnes appropriés et en incarnant l’image institutionnelle de l’entreprise ; Participer à la coordination et la mise en œuvre des aspects logistiques nécessaires au bon déroulement des réunions ; Apporter un soutien aux activités de secrétariat de la Direction RH lorsque cela s’avère nécessaire.",Appels Entrants - Assistanat - Secrétariat - Support,https://www.emploi.ma/offre-emploi-maroc/chargee-accueil-anglophone-casablanca-9336953,2026-04-22,2026-04-22T23:29:50.491914
emploi_ma,Délégué Médical  - Marrakech,CRIT MARRAKECH,Agadir & Marrakech-Safi,CDI,Secteur d´activité,Expérience entre 2 ans et 5 ans et plus,Bac+4 & Bac+5 et plus,Rémunération attractive selon profil et expérience,"Dans le cadre du renforcement de l’équipe de notre client, nous recrutons des Délégués Médicaux pour les régions de Marrakech et Agadir . Missions principales : Assurer la promotion des produits auprès des professionnels de santé Développer et fidéliser un portefeuille clients Atteindre les objectifs commerciaux fixés Assurer un reporting régulier de l’activité terrain",Négociation - Vente,https://www.emploi.ma/offre-emploi-maroc/delegue-medical-marrakech-9207534,2026-04-22,2026-04-22T23:30:03.764884
emploi_ma,Responsable de Production (Agroalimentaire) - Oujda,N/A,Oujda,CDI,"Minimum 5 ans sur un poste similaire, idéalement dans le secteur agroalimentaire.",Expérience entre 5 ans et 10 ans & Expérience > 10 ans,Bac+5 et plus,N/A,"Nous sommes à la recherche d'un Responsable de Production (Agroalimentaire). Mission Principale Rattaché(e) à la Direction Générale, vous pilotez l'ensemble du processus de fabrication. Votre objectif est de garantir la production en termes de quantité, qualité, délais et coûts, tout en assurant un climat social serein et le respect strict des normes d'hygiène. Responsabilités Clés Pilotage de la performance : Organiser les plannings de production et optimiser l’utilisation des lignes de conditionnement et de transformation. Qualité & Sécurité : Veiller au respect rigoureux des normes d'hygiène  et des règles de sécurité au travail. Management d'équipe : Encadrer, former et motiver les chefs d'équipe et les opérateurs (gestion des shifts, montées en compétences). Amélioration continue : Analyser les indicateurs (KPI), réduire les pertes matières et proposer des solutions d’optimisation. Maintenance : Coordonner avec le service technique pour minimiser les arrêts de production.",Agroalimentaire - Amélioration Continue - Fabrication - Génie Industriel - Hygiène - Maintenance - Process - Process Industriels - Processus - Production - Qualité - Service Technique,https://www.emploi.ma/offre-emploi-maroc/responsable-production-agroalimentaire-oujda-9296996,2026-04-22,2026-04-22T23:30:15.390235
emploi_ma,Chauffeur Poids Lourds - Tanger - Kénitra,LOGISMAR,Rabat-Salé-Kénitra & Tanger-Tétouan-Al Hoceïma,CDI,Secteur d´activité,Expérience entre 2 ans et 5 ans et plus,Bac,N/A,Nous sommes une société de transport et logistique située à Tanger à la recherche des Chauffeurs. Missions principales : Assurer le transport et la livraison des marchandises dans le respect des délais Veiller au bon chargement et déchargement des produits Contrôler l’état du véhicule avant et après chaque trajet Respecter les règles de sécurité routière et les procédures internes Maintenir une bonne relation avec les clients lors des livraisons,Chargement - Déchargement - Sécurité Routière - Transport,https://www.emploi.ma/offre-emploi-maroc/chauffeur-tanger-kenitra-9297622,2026-04-22,2026-04-22T23:30:26.346063
emploi_ma,Assistante de Direction Juridique & Contentieux - Casablanca,CRIT,Casablanca-Mohammedia,Intérim,Secteur d´activité,Expérience entre 2 ans et 5 ans et plus,Bac+2 & Bac+3,5 000 - 6 000 DH,"Assurer la gestion administrative quotidienne de la Direction Juridique Organiser les réunions, rendez-vous et déplacements Gérer les agendas et coordonner les plannings Assurer l’archivage et le classement des documents juridiques Préparer les courriers, contrats et documents juridiques Gérer la correspondance interne et externe Assurer l’accueil téléphonique et le suivi des demandes",Archivage - Assistanat - Assistance - Assistance Administrative - Assistance Juridique - Classement des Documents - Gestion Administrative - Secrétariat,https://www.emploi.ma/offre-emploi-maroc/assistante-direction-juridique-contentieux-casablanca-9319413,2026-04-22,2026-04-22T23:30:37.221662
emploi_ma,Caissier - Casablanca,CRIT,Casablanca-Mohammedia,CDI,Secteur d´activité,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Bac+3,6 000 - 8 000 DH,"Nous recrutons deux Caissiers expérimentés pour rejoindre nos équipes à Casablanca. Le poste consiste à assurer l’encaissement et la saisie des règlements clients (espèces, chèques, cartes bancaires) sur Oracle, ainsi que la gestion des remises en banque et des bordereaux. Vous serez en charge de l’arrêté journalier de la caisse, du contrôle des pièces avant règlement et de la validation des factures. Le rôle inclut également le suivi des réclamations clients, la gestion de la relation client, ainsi que la vérification des dossiers dans le respect des procédures et de la gestion des risques.",Banque - Comptabilité - Comptabilité Générale - Finance - Gestion - Gestion des Encaissements - Gestion des Risques,https://www.emploi.ma/offre-emploi-maroc/caissier-casablanca-9319441,2026-04-22,2026-04-22T23:30:48.047802
emploi_ma,Tôlier / Carrossier - Agadir,CRIT MARRAKECH,Agadir,Intérim,Secteur d´activité,Expérience entre 2 ans et 5 ans et plus,Qualification avant bac,N/A,"CRIT recrute, pour le compte de son client, un grand groupe automobile, un tôlier-carrossier expérimenté. Vous serez en charge de la réparation et de la remise en état des carrosseries de véhicules dans le respect des standards de qualité du groupe.",N/A,https://www.emploi.ma/offre-emploi-maroc/tolier-carrossier-agadir-9319464,2026-04-22,2026-04-22T23:30:58.523145
